game_id,ai_player,white_elo,black_elo,winner,total_moves,eco,moves_list,move_category
450166620,black,1985,2276,black,72,A00,"['b2b4', 'd7d5', 'c1b2', 'g8f6', 'b2f6', 'e7f6', 'c2c3', 'f8e7', 'e2e3', 'a7a5', 'b4b5', 'c8f5', 'g1f3', 'e8g8', 'f3d4', 'f5g6', 'h2h4', 'h7h6', 'h4h5', 'g6h7', 'd2d3', 'b8d7', 'b1d2', 'd7c5', 'd2b3', 'c5e6', 'f1e2', 'e7d6', 'a1b1', 'd8e7', 'd1c2', 'a5a4', 'b3d2', 'e6d4', 'c3d4', 'h7f5', 'e1g1', 'f5e6', 'f1c1', 'f6f5', 'g2g3', 'e7g5', 'g1f1', 'f8c8', 'e2f3', 'g5f6', 'c2d1', 'c8f8', 'c1c2', 'f8e8', 'f3g2', 'e8e7', 'd2f3', 'a8e8', 'd1d2', 'b7b6', 'f3g1', 'f6g5', 'g2f3', 'f5f4', 'g3f4', 'g5h4', 'f1g2', 'g8h8', 'b1f1', 'e8g8', 'f1e1', 'g7g5', 'h5g6', 'g8g6', 'g2f1', 'h4h2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455240324,black,2281,2023,black,76,D00,"['d2d4', 'd7d5', 'e2e3', 'd8d6', 'f2f4', 'b8c6', 'c2c3', 'f7f6', 'g1f3', 'e7e5', 'f1e2', 'e5e4', 'f3d2', 'g8e7', 'e1g1', 'e7f5', 'd2b3', 'f8e7', 'c1d2', 'e8g8', 'd1e1', 'a7a5', 'g2g4', 'a5a4', 'b3c1', 'f5h6', 'h2h3', 'g7g5', 'f4f5', 'b7b6', 'e1f2', 'c8a6', 'e2a6', 'a8a6', 'a2a3', 'c6a5', 'g1g2', 'a5c4', 'a1a2', 'c7c5', 'd2e1', 'c5d4', 'c3d4', 'f8c8', 'c1e2', 'b6b5', 'e2c3', 'd6d7', 'b1d2', 'c4b2', 'a2b2', 'c8c3', 'd2b1', 'c3d3', 'e1b4', 'd3b3', 'b4e7', 'd7e7', 'f1c1', 'e7d7', 'c1c5', 'a6c6', 'b1c3', 'c6c5', 'd4c5', 'b3c3', 'f2e2', 'c3a3', 'b2b5', 'd7c7', 'e2b2', 'a3e3', 'b5b8', 'g8f7', 'b8b7', 'e3e2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
474225652,black,1997,2197,black,54,A47,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'c1f4', 'b7b6', 'c2c3', 'b8c6', 'b1d2', 'f8e7', 'h2h3', 'e8g8', 'e2e4', 'a7a5', 'f1d3', 'c8a6', 'd1e2', 'a6d3', 'e2d3', 'd7d5', 'e4e5', 'f6d7', 'e1g1', 'f7f6', 'a1e1', 'f6e5', 'f4e5', 'c6e5', 'f3e5', 'e7d6', 'd2f3', 'd7e5', 'f3e5', 'c7c5', 'f2f4', 'd8c7', 'e1c1', 'a8c8', 'd3d2', 'c7e7', 'a2a3', 'e7h4', 'd2f2', 'h4f2', 'f1f2', 'c5d4', 'e5d7', 'f8f4', 'd7b6', 'c8b8', 'b6d7', 'f4f2', 'g1f2', 'b8b2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
472845485,black,2165,2108,white,49,B00,"['e2e4', 'd7d5', 'e4e5', 'b8c6', 'd2d4', 'c8f5', 'c2c3', 'd8d7', 'f2f4', 'e8c8', 'g1f3', 'e7e6', 'f1b5', 'a7a6', 'b5e2', 'h7h5', 'e1g1', 'h5h4', 'b2b4', 'g8e7', 'b4b5', 'a6b5', 'e2b5', 'e7g6', 'd1a4', 'c8b8', 'b1d2', 'h4h3', 'g2g3', 'f8e7', 'd2b3', 'f7f6', 'c1a3', 'f6e5', 'a3e7', 'd7e7', 'b5c6', 'f5d3', 'b3c5', 'd3f1', 'a1f1', 'g6f4', 'f1b1', 'f4e2', 'g1f2', 'e2c3', 'b1b7', 'b8c8', 'a4a8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
450749793,white,2877,1803,white,43,B01,"['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5', 'g1f3', 'g8f6', 'f1e2', 'c8f5', 'e1g1', 'e7e6', 'd2d4', 'c7c6', 'c1f4', 'a5d8', 'f3h4', 'f5g6', 'g2g3', 'f8d6', 'f4g5', 'd6e7', 'h4g6', 'h7g6', 'e2f3', 'b8d7', 'h2h4', 'f6d5', 'c3e4', 'e7g5', 'e4g5', 'd8f6', 'c2c4', 'd5c7', 'd1b3', 'a8b8', 'f1e1', 'e8g8', 'b3a3', 'a7a6', 'a1d1', 'e6e5', 'f3g4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
434959084,black,1623,2452,black,30,A19,"['e2e4', 'c7c5', 'c2c4', 'e7e6', 'b1c3', 'g8f6', 'e4e5', 'f6g8', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'c6e5', 'c1f4', 'e5g6', 'd1f3', 'e6e5', 'f4e5', 'd8e7', 'e1c1', 'e7e5', 'c4c5', 'f8c5', 'f1c4', 'e5f4', 'f3f4', 'g6f4', 'd4f5', 'g8f6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
433081031,black,2158,2237,black,72,B11,"['e2e4', 'c7c6', 'g1f3', 'd7d5', 'b1c3', 'c8g4', 'f1e2', 'e7e6', 'd2d3', 'g8f6', 'h2h3', 'g4f3', 'e2f3', 'f8b4', 'c1d2', 'b8d7', 'a2a3', 'b4e7', 'e1g1', 'd8b6', 'a1b1', 'e8g8', 'f3e2', 'd5d4', 'c3a4', 'b6a6', 'b2b3', 'b7b5', 'a4b2', 'a6a3', 'f2f4', 'a7a5', 'e2g4', 'e7b4', 'd2b4', 'a5b4', 'f4f5', 'e6e5', 'g4f3', 'd7b6', 'g2g4', 'f6d7', 'g4g5', 'f7f6', 'g5g6', 'h7g6', 'f5g6', 'd7c5', 'f3g4', 'f8d8', 'g4f5', 'b6d7', 'h3h4', 'd7f8', 'h4h5', 'f8e6', 'd1g4', 'e6g5', 'g4h4', 'a3a2', 'g1g2', 'c5e6', 'f5e6', 'g5e6', 'h5h6', 'e6f4', 'f1f4', 'd8d7', 'h6g7', 'd7g7', 'f4f6', 'a2b1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
471642149,white,2372,1834,white,33,E94,"['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'g1f3', 'e8g8', 'f1e2', 'b8a6', 'e1g1', 'e7e5', 'c1e3', 'c7c6', 'd4d5', 'f6g4', 'e3g5', 'f7f6', 'g5h4', 'g4h6', 'a2a3', 'h6f7', 'd1c2', 'c6d5', 'c4d5', 'c8d7', 'a1c1', 'a8c8', 'b2b4', 'f6f5', 'h4d8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
454879962,white,2220,2140,white,53,D35,"['g1f3', 'd7d5', 'c2c4', 'e7e6', 'd2d4', 'g8f6', 'c4d5', 'e6d5', 'b1c3', 'c7c6', 'c1f4', 'f8d6', 'f4d6', 'd8d6', 'e2e3', 'e8g8', 'f1d3', 'c8g4', 'e1g1', 'b8d7', 'd1b3', 'g4f3', 'g2f3', 'd7b6', 'a2a4', 'd6c7', 'a4a5', 'b6d7', 'a5a6', 'b7b5', 'c3a2', 'd7b6', 'f1c1', 'b6c4', 'a2b4', 'c7d6', 'b3c3', 'a8c8', 'c1c2', 'f6d7', 'a1c1', 'c8c7', 'e3e4', 'f8c8', 'e4e5', 'd6e6', 'b2b3', 'c4b6', 'c3d2', 'e6h3', 'b4c6', 'h3f3', 'c6e7']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
452590667,black,2237,2296,black,38,C00,"['e2e4', 'e7e6', 'g1f3', 'f8e7', 'b1c3', 'g8h6', 'd2d4', 'e8g8', 'c1h6', 'g7h6', 'd1d2', 'h6h5', 'd2h6', 'f7f5', 'e4e5', 'd8e8', 'h2h4', 'e8g6', 'h6f4', 'b8c6', 'f1d3', 'g6g4', 'f4h6', 'f8f7', 'f3g5', 'f7g7', 'f2f4', 'g4g3', 'e1e2', 'c6d4', 'e2d2', 'g3g2', 'c3e2', 'd4e2', 'd3e2', 'g2d5', 'd2e3', 'e7c5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
472600588,black,2043,2032,white,99,C50,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8e7', 'd2d4', 'd7d6', 'd4e5', 'c6e5', 'f3e5', 'd6e5', 'd1h5', 'g7g6', 'h5e5', 'g8f6', 'c1h6', 'd8d6', 'e5d6', 'c7d6', 'b1c3', 'f6g4', 'h6g7', 'h8g8', 'g7d4', 'g4e5', 'c4b3', 'e7f6', 'c3b5', 'e8e7', 'b5c7', 'c8h3', 'c7d5', 'e7d8', 'd5f6', 'h3g2', 'd4e5', 'g2h1', 'e1c1', 'g8h8', 'd1d6', 'd8c8', 'b3f7', 'b7b5', 'f7d5', 'a8b8', 'd6c6', 'c8b7', 'e5b8', 'b7b8', 'f6d7', 'b8b7', 'd7c5', 'b7b8', 'c5a6', 'b8b7', 'c6g6', 'b7c8', 'g6g7', 'h8e8', 'g7a7', 'c8d8', 'd5c6', 'e8e6', 'a6b8', 'd8c8', 'c6d5', 'e6e8', 'a7a8', 'c8d8', 'b8a6', 'd8e7', 'a8e8', 'e7e8', 'a6c7', 'e8d7', 'c7b5', 'h1g2', 'a2a4', 'g2f1', 'c2c4', 'f1e2', 'a4a5', 'h7h6', 'a5a6', 'e2c4', 'd5c4', 'd7c8', 'a6a7', 'c8b7', 'c4d5', 'b7b6', 'a7a8q', 'b6b5', 'a8c6', 'b5a5', 'd5c4', 'a5b4', 'c6b5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
434041509,black,1752,2410,black,52,A45,"['d2d4', 'g8f6', 'c1f4', 'd7d5', 'e2e3', 'e7e6', 'c2c3', 'f8d6', 'f4g3', 'e8g8', 'b1d2', 'a7a5', 'g1f3', 'c7c5', 'f1d3', 'c5c4', 'd3c2', 'b8c6', 'g3h4', 'd8c7', 'h4f6', 'g7f6', 'h2h4', 'f6f5', 'f3g5', 'f7f6', 'g5h3', 'g8h8', 'h3f4', 'd6f4', 'e3f4', 'c7f4', 'g2g3', 'f4c7', 'd1e2', 'a5a4', 'g3g4', 'e6e5', 'g4f5', 'e5d4', 'c3d4', 'c6d4', 'e2d1', 'c7e5', 'e1f1', 'd4c2', 'd1c2', 'c8f5', 'c2c3', 'f5d3', 'f1g1', 'f8g8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
431611331,black,2029,2123,black,48,B16,"['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'd5e4', 'c3e4', 'g8f6', 'e4f6', 'g7f6', 'c1e3', 'c8f5', 'f1d3', 'd8a5', 'd1d2', 'a5d2', 'e1d2', 'f5d3', 'd2d3', 'h8g8', 'g2g3', 'b8d7', 'h2h4', 'd7b6', 'c2c4', 'e7e5', 'g1e2', 'e8c8', 'a1d1', 'e5d4', 'e3f4', 'b6a4', 'd3c2', 'd4d3', 'd1d3', 'd8d3', 'c2d3', 'a4b2', 'd3c3', 'b2a4', 'c3c2', 'a4b6', 'c2b3', 'f8c5', 'f4e3', 'c5e3', 'f2e3', 'g8e8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
452377832,black,2006,2072,white,89,A47,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'e2e3', 'b7b6', 'f1e2', 'b8c6', 'e1g1', 'c8b7', 'b2b3', 'f8e7', 'c1b2', 'e8g8', 'b1d2', 'f8e8', 'c2c4', 'd7d5', 'a1c1', 'f6e4', 'a2a3', 'f7f5', 'd2e4', 'f5e4', 'f3e5', 'c6e5', 'd4e5', 'c7c5', 'd1c2', 'b7a6', 'f2f4', 'e4f3', 'g2f3', 'e7h4', 'f3f4', 'd5c4', 'e2c4', 'a6c4', 'b3c4', 'd8e7', 'g1h1', 'e8f8', 'f1g1', 'g7g5', 'g1g2', 'a8d8', 'c1g1', 'f8f5', 'c2e4', 'h7h6', 'f4g5', 'h4g5', 'h2h4', 'e7g7', 'h4g5', 'd8b8', 'g5h6', 'f5h5', 'g2h2', 'h5h2', 'h1h2', 'g7g1', 'h2g1', 'g8f8', 'e4g6', 'a7a6', 'g6g7', 'f8e8', 'b2c3', 'b8d8', 'c3e1', 'd8d1', 'g1f2', 'd1e1', 'f2e1', 'b6b5', 'e1e2', 'b5c4', 'e2d2', 'e8d8', 'd2c3', 'd8e8', 'c3c4', 'a6a5', 'c4c5', 'e8d8', 'h6h7', 'd8c8', 'h7h8q']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
470870755,white,2622,1589,white,53,C41,"['e2e4', 'd7d6', 'd2d4', 'e7e5', 'g1f3', 'e5d4', 'f3d4', 'c7c5', 'd4f3', 'b8c6', 'f1c4', 'g8f6', 'b1c3', 'f8e7', 'e1g1', 'e8g8', 'f1e1', 'a7a6', 'c1f4', 'b7b5', 'c4f1', 'c8g4', 'h2h3', 'g4e6', 'a2a4', 'b5b4', 'c3d5', 'e6d5', 'e4d5', 'c6d4', 'f3d4', 'c5d4', 'd1d4', 'a6a5', 'c2c3', 'b4c3', 'b2c3', 'f8e8', 'f1b5', 'e8f8', 'b5c6', 'a8b8', 'd4e3', 'd8b6', 'e3e7', 'b6b3', 'f4d6', 'f6d5', 'c6d5', 'b3d5', 'd6b8', 'f8b8', 'e7e8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
470592006,white,1983,2071,black,74,D30,"['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'e7e6', 'e2e3', 'f7f5', 'f1d3', 'g8f6', 'e1g1', 'f8d6', 'b2b3', 'b8a6', 'c4c5', 'd6c7', 'c1b2', 'a6b4', 'd3e2', 'f6g4', 'a2a3', 'b4a6', 'h2h3', 'h7h5', 'h3g4', 'h5g4', 'f3e5', 'c7e5', 'd4e5', 'd8h4', 'f2f4', 'g4g3', 'e2h5', 'h8h5', 'd1h5', 'h4h5', 'f1c1', 'h5h2', 'g1f1', 'h2h1', 'f1e2', 'h1g2', 'e2d1', 'g2b2', 'b1d2', 'a6c5', 'c1b1', 'b2c3', 'b3b4', 'c5e4', 'd2e4', 'd5e4', 'b1c1', 'c3d3', 'd1e1', 'd3e3', 'e1d1', 'b7b6', 'a1a2', 'c8a6', 'c1c6', 'a8d8', 'c6d6', 'd8c8', 'd6e6', 'e8f7', 'e6c6', 'c8c6', 'e5e6', 'f7e6', 'a2c2', 'c6d6', 'c2d2', 'e3d2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
451335734,black,1999,2101,white,87,A22,"['c2c4', 'e7e5', 'b1c3', 'f8b4', 'e2e3', 'g8f6', 'd2d4', 'e5d4', 'e3d4', 'b8c6', 'd1e2', 'e8f8', 'd4d5', 'c6e7', 'c1g5', 'e7f5', 'g1f3', 'b4c3', 'b2c3', 'h7h6', 'g5c1', 'd7d6', 'e2c2', 'f6g4', 'h2h3', 'g4e5', 'f3e5', 'd8e7', 'c1f4', 'd6e5', 'f4h2', 'f5h4', 'e1c1', 'c8f5', 'c2d2', 'h4g6', 'f2f3', 'f8g8', 'c1b2', 'a8e8', 'd2e3', 'a7a6', 'g2g4', 'f5d7', 'f1d3', 'e7f6', 'd3c2', 'h6h5', 'g4g5', 'f6e7', 'c2g6', 'f7g6', 'h3h4', 'd7f5', 'c4c5', 'h8h7', 'h1e1', 'e7d7', 'h2e5', 'd7b5', 'b2a1', 'a6a5', 'e3d4', 'e8c8', 'e5g3', 'a5a4', 'e1e7', 'g8f8', 'c3c4', 'b5b4', 'g3e1', 'b4a3', 'e7e3', 'a3e3', 'd4e3', 'c8a8', 'e1c3', 'a8e8', 'e3f4', 'c7c6', 'd1e1', 'e8c8', 'd5d6', 'f8g8', 'e1e7', 'g8h8', 'd6d7']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
473895054,white,2194,1994,white,57,C01,"['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4d5', 'e6d5', 'c2c4', 'f8b4', 'b1c3', 'g8e7', 'd1a4', 'b8c6', 'g1f3', 'e8g8', 'c1g5', 'f8e8', 'e1c1', 'b4c3', 'b2c3', 'f7f6', 'g5f4', 'c8d7', 'a4b3', 'c6a5', 'b3b4', 'e7c6', 'b4c5', 'd7e6', 'c4d5', 'e6d5', 'f4c7', 'd8c7', 'c5d5', 'g8h8', 'c1b1', 'a8d8', 'd5h5', 'a7a6', 'f1d3', 'g7g5', 'h2h4', 'g5g4', 'h5g4', 'e8g8', 'g4h3', 'c6e7', 'd1c1', 'g8g7', 'h1e1', 'e7d5', 'h3f5', 'd5c3', 'b1a1', 'a5b3', 'a2b3', 'c7a5', 'f5a5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
432803866,black,2086,2106,black,84,A45,"['d2d4', 'g8f6', 'e2e3', 'd7d6', 'f2f4', 'c8g4', 'g1f3', 'c7c6', 'f1e2', 'd8a5', 'c2c3', 'b8d7', 'e1g1', 'a8c8', 'b1d2', 'e7e6', 'h2h3', 'g4f3', 'd2f3', 'f6e4', 'e2d3', 'd7f6', 'f3d2', 'd6d5', 'd2e4', 'd5e4', 'd3e2', 'f8d6', 'b2b4', 'a5d5', 'd1b3', 'd5f5', 'g2g4', 'f5g6', 'f1f2', 'e8d7', 'f2g2', 'f6d5', 'c1d2', 'b7b5', 'a2a4', 'a7a6', 'a4b5', 'a6b5', 'a1a7', 'd6c7', 'c3c4', 'b5c4', 'e2c4', 'd7d6', 'b4b5', 'c7b6', 'a7a6', 'c8b8', 'c4d5', 'e6d5', 'd2b4', 'd6d7', 'b5c6', 'g6c6', 'g2c2', 'c6b5', 'a6a4', 'b8c8', 'c2a2', 'b5c4', 'b3c4', 'd5c4', 'b4c3', 'c8c6', 'g1f2', 'h8c8', 'f2e2', 'c6h6', 'a4a6', 'h6d6', 'h3h4', 'd6g6', 'g4g5', 'c8e8', 'a2b2', 'b6d4', 'b2b7', 'd7c8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
450211392,white,2635,1713,white,33,B02,"['e2e4', 'd7d5', 'e4d5', 'g8f6', 'b1c3', 'c7c6', 'd2d4', 'c6d5', 'g1f3', 'b8c6', 'c1f4', 'c8g4', 'f1e2', 'e7e6', 'e1g1', 'f6h5', 'f4g5', 'h7h6', 'g5d8', 'h5f4', 'd8c7', 'f4e2', 'd1e2', 'c6d4', 'e2d3', 'd4f3', 'g2f3', 'e8d7', 'c7g3', 'g4f5', 'd3b5', 'd7d8', 'c3d5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
454761766,black,2175,2000,black,39,A11,"['c2c4', 'g8f6', 'g2g3', 'c7c6', 'f1g2', 'd7d5', 'g1f3', 'd5c4', 'd1c2', 'c8e6', 'b1a3', 'd8d5', 'e1g1', 'b8d7', 'f1d1', 'e6f5', 'c2c4', 'e7e5', 'c4d5', 'f6d5', 'a3c4', 'f5c2', 'd1f1', 'f7f6', 'd2d4', 'e5e4', 'f3e1', 'c2d1', 'g1h1', 'd1e2', 'f1g1', 'e2c4', 'g2e4', 'e8f7', 'c1d2', 'a8e8', 'e4f3', 'f8b4', 'f3d5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
432144783,black,1633,2410,black,42,A00,"['e2e3', 'e7e5', 'b2b3', 'd7d5', 'g2g3', 'g8f6', 'a2a4', 'f8d6', 'f1h3', 'c8h3', 'g1h3', 'd8d7', 'h3g5', 'e8g8', 'c2c4', 'd5c4', 'b3c4', 'd7c6', 'g5f3', 'e5e4', 'f3d4', 'c6c4', 'b1a3', 'c4a6', 'a3b5', 'd6e5', 'c1a3', 'f8d8', 'b5c7', 'e5c7', 'h2h4', 'c7e5', 'a3b2', 'b8d7', 'h4h5', 'd7c5', 'h5h6', 'c5d3', 'e1e2', 'd3f4', 'e2e1', 'f4g2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
431055764,white,2689,1448,white,67,C40,"['e2e4', 'e7e5', 'g1f3', 'd8f6', 'b1c3', 'f8c5', 'c3d5', 'f6d8', 'f3e5', 'd7d6', 'e5c4', 'c7c6', 'd5f4', 'd8f6', 'd2d4', 'c5b4', 'c2c3', 'b7b5', 'f4h5', 'f6g6', 'c4e3', 'b4a5', 'f1d3', 'a5d8', 'e4e5', 'd6e5', 'd3g6', 'h7g6', 'h5g3', 'e5d4', 'g3e4', 'h8h4', 'd1d4', 'c8f5', 'e3f5', 'g6f5', 'e4d6', 'e8f8', 'd4d3', 'd8e7', 'd3f5', 'e7d6', 'f5c8', 'f8e7', 'c1g5', 'f7f6', 'g5h4', 'g7g5', 'h4g3', 'e7f7', 'g3d6', 'g8h6', 'c8b7', 'b8d7', 'b7a8', 'd7b6', 'a8f8', 'f7e6', 'e1c1', 'h6f5', 'f8e8', 'f5e7', 'e8e7', 'e6f5', 'e7h7', 'f5g4', 'd1d4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
